Profile Name,Profile Name link,Job Title,Location
Jean-David Haas Cyril Garbois Jerome CASTEUBLE 4 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-david-haas-3b7114/,Hands on investor in Small and Mid caps,Paris et périphérie
Valérie Batigne Yoann Castiel Cyril Garbois 16 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/valeriebatigne/,Fondatrice et Présidente - SAPIENDO RETRAITE,"Paris, Île-de-France, France"
Laurent Warlop Sébastien Leleu,https://www.linkedin.com/in/laurent-warlop-bb98636/,Managing Director at Indigo Capital,Paris et périphérie
Joël PÉRIÉ Yoann Castiel Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/jo%C3%ABl-p%C3%A9ri%C3%A9-5a2a6616/,Président Perpetuo Conseil,France
Frédéric Le Corre Sébastien Leleu,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-le-corre-87b35a/,"Owner, Step Consulting and Management Consulting Consultant",Toulouse et périphérie
Matthieu Carrillo Jerome CASTEUBLE Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/matthieucarrillo/,Directeur Forvis Mazars - Transaction Services / M&A / Restructuring,"Lyon, Auvergne-Rhône-Alpes, France"
Nicolas Walther 13 k abonnés Olivier Tilloy Giuseppe de Martino 23 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-walther-4162b/,Boards Member,"Rome, Latium, Italie"
Xavier DUCOURAU 7 k abonnés Grégoire BEAURAIN Jean-Hubert CORNET 6 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/xavierducourau/,Partner - Accompagnement patrimonial,"Paris, Île-de-France, France"
Laurent Dumas-Crouzillac Etienne Viellard Cyril Garbois 11 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-dumas-crouzillac-9475a8/fr/,Président Épopée Gestion,Paris et périphérie
Alexis D. Cyril Garbois Jerome CASTEUBLE 6 autres relations que vous avez en commun,https://www.linkedin.com/in/alexis-d-0971763/,"President, Eres Gestion",Paris et périphérie
Jean-François Lespagnol 10 k abonnés Nicolas Machard Giuseppe de Martino 29 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-fran%C3%A7ois-lespagnol/,"Fondateur chez Majordom connect | Finance d'entreprise, Marchés financiers",Paris et périphérie
Nasser Jennane 8 k abonnés Pauline Arnaud-Blanchard Elmehdi Amid 2 autres relations que vous avez en commun,https://www.linkedin.com/in/nasserjennane/,Managing Partner at Miles Advisors | M&A | Investment Banker | Marathon Runner,Maroc
Yvon Russon 25 k abonnés Olivier Tilloy Dominique Seguin 🟢 Vendre facilement 9 autres relations que vous avez en commun,https://www.linkedin.com/in/yvon-russon-9364392/,"Founder, Leader and opportunities developer","District de Jing'an, Shanghai, Chine"
Raphaël OZIEL 6 k abonnés Thmas Arnd 👨‍🚀 Cyril Fougères 11 autres relations que vous avez en commun,https://www.linkedin.com/in/rapha%C3%ABl-oziel-6457914/,Fondateur de La Boutique des Placements,"Paris, Île-de-France, France"
Antoine Rouland Thomas Hussenet Jerome CASTEUBLE 4 autres relations que vous avez en commun,https://www.linkedin.com/in/antoine-rouland/fr/,Co-fondateur Cervinvest Capital,"Paris, Île-de-France, France"
Bruno BARRET Tong Chhor Florent Parmentier 2 autres relations que vous avez en commun,https://www.linkedin.com/in/bruno-barret-a0013a/,CEO Sollan #ECM #GED #DAM #RPA #Démat,France
Olivier Remini 10 k abonnés Mickaël Gros Yann Gabay 10 autres relations que vous avez en commun,https://www.linkedin.com/in/olivier-remini-6a71594/,Founder & CEO Fortil Group,France
Greg Tringat Thmas Arnd 👨‍🚀 Jerome CASTEUBLE 8 autres relations que vous avez en commun,https://www.linkedin.com/in/greg-tringat-93b7832/,Head of France & Benelux at DFIN (Donnelley Financial Solutions),"Paris, Île-de-France, France"
Bertrand Lefeubvre Sébastien Leleu Frédéric BOULEUC 2 autres relations que vous avez en commun,https://www.linkedin.com/in/bertrand-lefeubvre-0b2716/,Directeur Général Adjoint Laplace,"Paris, Île-de-France, France"
Cyril HOURDRY Jean Marie Tassy Simeoni Siptene Pirbay 18 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/cyril-hourdry-6064973/,Directeur du développement - Asset Management,"Paris, Île-de-France, France"
Jean-Christophe Pascual Jerome CASTEUBLE Sébastien Leleu,https://www.linkedin.com/in/jean-christophe-pascual-65988b/,DAF groupe MANSIO,"Laval, Pays de la Loire, France"
Xavier Muller Tong Chhor Pascal de Lima 1 autre relation que vous avez en commun,https://www.linkedin.com/in/xavier-muller-69a4b42/,SFEIR - Président,"Neuilly-sur-Seine, Île-de-France, France"
Sandra Zuker 3 k abonnés Grégoire BEAURAIN Cyril Pierre de Geyer 6 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/zukeravocats/,Avocat Corporate / M&A/Private Equity (Fonds et Sociétés),Paris et périphérie
Denis Sennechael Clémence Rousseau-Dumarcet Antoine Peeters 21 autres relations que vous avez en commun,https://www.linkedin.com/in/denis-sennechael/,"Président ClariLog Groupe | Solutions ITAM - ITSM- ESM simples, claires et efficaces | Leader 100 % Français du marché","Saint-Quentin, Hauts-de-France, France"
Thibaut Vigin 14 k abonnés Bertrand Jouvenot Ronan LOAS 26 autres relations que vous avez en commun,https://www.linkedin.com/in/thibaut-vigin/,Responsable partenariats chez Bpifrance | Développement de partenariats stratégiques,"Angers, Pays de la Loire, France"
Stéphane Toullieux Thomas du Paty de Clam Brice Vinocour 13 autres relations que vous avez en commun,https://www.linkedin.com/in/stoullieux/,Founder TLLX The Lifelong Learning Experience - CEO Athymis Gestion,Paris et périphérie
Julien Etaix Thibaud Elziere Christian JORGE 18 autres relations que vous avez en commun,https://www.linkedin.com/in/julienetaix/,"Chief Investment Officer at Novum Partners/Envisage, an Independant Asset Manager",Paris et périphérie
Michel DINET Sébastien Leleu Axel Blamoutier,https://www.linkedin.com/in/michel-dinet-6aa92118/,Président,"Lyon, Auvergne-Rhône-Alpes, France"
Pierre Cavalier Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/pierrecavalier/,AML - Ateliers de Maroquinerie du Limousin,"Versailles, Île-de-France, France"
Jean-Hubert BANNWARTH 5 k abonnés Dominique Seguin 🟢 Vendre facilement Kevin Elbaz 11 autres relations que vous avez en commun,https://www.linkedin.com/in/jbannwarth/,Président / Co-Fondateur,"Lyon, Auvergne-Rhône-Alpes, France"
Bertrand Merveille Cyril Garbois Thomas du Paty de Clam 8 autres relations que vous avez en commun,https://www.linkedin.com/in/bertrand-merveille-1b844a19/,Directeur Général chez BDL Capital Management,"Paris, Île-de-France, France"
Christophe Jadot Grégoire BEAURAIN Cyril Pierre de Geyer 10 autres relations que vous avez en commun,https://www.linkedin.com/in/cjadot/,Associé at Capital Croissance,"Paris, Île-de-France, France"
Edouard de Cassini Audrey Destang Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/daudierdecassini/,Directeur général chez GENERIS CAPITAL PARTNERS,"Paris, Île-de-France, France"
Fabrice Richard Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/fabrice-richard-a96a831/,Directeur Stratégie & Transformation @RSR Conseil,"Bayonne, Nouvelle-Aquitaine, France"
Isabelle Guyot-Sionnest Valentin Fedronic Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/isabelle-guyot-sionnest-ba85553/,"Owner, amGroup","Paris, Île-de-France, France"
Diego de Brisoult 🚀 Alberto Buron Cyril Pierre de Geyer 6 autres relations que vous avez en commun,https://www.linkedin.com/in/diegodebrisoult/,Secrétaire Général ✅ Je recrute,"Neuilly-sur-Seine, Île-de-France, France"
Thibault de La Selle Christofer Ciminelli Jean Baptiste Ronssin 21 autres relations que vous avez en commun,https://www.linkedin.com/in/thibault-de-la-selle-b9a9b911/,Associé-fondateur chez ALTI CONSEIL,Paris et périphérie
Julien Garrone 6 k abonnés Siptene Pirbay Jerome CASTEUBLE 11 autres relations que vous avez en commun,https://www.linkedin.com/in/juliengarrone/,"Head of the executives, wealth and asset management division chez Leaders League","Paris, Île-de-France, France"
Thomas Gros 13 k abonnés Cyril Pierre de Geyer Faith Chang🌋 18 autres relations que vous avez en commun,https://www.linkedin.com/in/grosthomas/,"Director Customer Training - SFEIR Institute, bridging technology and education to fuel transformative success for our customers. Google Cloud Authorized Tr","Bordeaux, Nouvelle-Aquitaine, France"
Nicolas MEDAN Hugo Loriot Florian Hamzij 7 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/nicolas-medan-160a0713/fr/,Managing Partner KMH Benefits,Lyon et périphérie
Emmanuel NARRAT 12 k abonnés Thomas du Paty de Clam Nicolas Bertelli 31 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/emmanuel-narrat-7033a61/,Dirigeant Fondateur @ Haussmann Patrimoine | Gestion de Patrimoine,"Paris, Île-de-France, France"
Harry Martin Cyril Pierre de Geyer Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/harrymartinnoaro/,Associé Fondateur - ARTHA GESTION PRIVEE,"Paris, Île-de-France, France"
Refaï El Khattabi Jean-Paul Gaumet Sébastien Leleu,https://www.linkedin.com/in/refai-el-khattabi/,"Associé France, Forvis Mazars","Paris, Île-de-France, France"
Arnaud D. Jean-Marc Zulesi Guillaume FARDE 8 autres relations que vous avez en commun,https://www.linkedin.com/in/arnauddessenne/,Directeur de la stratégie et des relations institutionnelles,Paris et périphérie
Benjamin Cohen Siptene Pirbay Guillaume FARDE 5 autres relations que vous avez en commun,https://www.linkedin.com/in/benjamin-cohen-1792012/,Co-founder / Managing Partner at Elevation Capital Partners,"Paris, Île-de-France, France"
Jeremy Lelievre Serge Kinkingnéhun 🪳 Sébastien Leleu,https://www.linkedin.com/in/jeremy-lelievre-1a4342b/,International Sales Manager for Newclip Technics,Nantes et périphérie
Antoine PETIT 🛡️CyberSecurité des CGP 12 k abonnés Etienne Viellard Tong Chhor 49 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/antoinepetit/,Faire de la filière CGP la plus résiliente du marché | Par un CGP pour les CGP | Cybersécurité souveraine activable dès 1 poste | Faites le test : verif@cgpsecure.fr ☝️,"Paris, Île-de-France, France"
Philippe DUTHEIL Sébastien Leleu Frédéric BOULEUC,https://www.linkedin.com/in/philippe-dutheil-211a75/,Partner at Siparex Intermezzo (mezzanine department),"Paris, Île-de-France, France"
Frederic Hamm Thomas du Paty de Clam Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/frederic-hamm-2643a817/,Gérant de fonds chez Colibri AM,Bordeaux et périphérie
Théodore Hedengren David Flak Denis MEILHON 8 autres relations que vous avez en commun,https://www.linkedin.com/in/th%C3%A9odore-hedengren-6309b0b/,Assurance affinitaire,France
Cyril Chazarain Grégoire BEAURAIN Jean-Paul Gaumet 2 autres relations que vous avez en commun,https://www.linkedin.com/in/cyril-chazarain-a59461/,Vice-Président / Deputy CEO - Finaxy Group,Paris et périphérie
Vincent Fourcaut 23 k abonnés Jean Neltner Emmanuel de Vauxmoret 48 autres relations que vous avez en commun,https://www.linkedin.com/in/vincent-fourcaut-68b62a2/,"Decoding Market Psychology to Generate Systematic, Uncorrelated Alpha","Luxembourg, Luxembourg, Luxembourg"
David Bonnus Sébastien Leleu,https://www.linkedin.com/in/david-bonnus-4a99a03/,Président,Paris et périphérie
"Ludovic Eyt-dessus Gachoucha Kretz, PhD Sébastien Leleu",https://www.linkedin.com/in/ludovic-eyt-dessus-387788/,MONTSEGUR finance,Paris et périphérie
Emmanuelle Duten-Diehl Perrine Bismuth Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/emmanuelle-duten-diehl-0702281/,"Directrice des développements éditoriaux, Capital Finance / M&A, Private equity",Paris et périphérie
Etienne Blanchet Cyril Fougères Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/etienne-blanchet-48702aa/fr/,Associé,Paris et périphérie
Ludovic Huzieux Samya Badouraly Kevin Elbaz 8 autres relations que vous avez en commun,https://www.linkedin.com/in/ludovichuzieux/,Cofondateur d'Artémis courtage,"Paris, Île-de-France, France"
Cyrille Carrière Sébastien Leleu Clément Beccu,https://www.linkedin.com/in/cyrillecarriere/,Président et Directeur de la Gestion chez LONVIA CAPITAL,Paris et périphérie
Vincent REMY Sébastien Leleu Frédéric BOULEUC 1 autre relation que vous avez en commun,https://www.linkedin.com/in/vincent-remy-3440435/,Directeur commercial chez DNCA Finance,Paris et périphérie
Jean-Philippe HUBSCH 5 k abonnés Gaspard Gantzer Guillaume FARDE 2 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-philippe-hubsch-80a66015/,Courtier en assurances,Metz et périphérie
Aurelia Kitten - de La Malene . CIIA Sébastien Leleu,https://www.linkedin.com/in/aurelia-kitten-de-la-malene-ciia-2a933516/,Directeur général chez Gay-Lussac Gestion,Paris et périphérie
Yann Le Meur Sébastien Leleu,https://www.linkedin.com/in/yannlm/,Free.,Paris et périphérie
"Virginie VINCENT Gachoucha Kretz, PhD Matthieu Vetter 5 autres relations que vous avez en commun Accéder à mon site web",https://www.linkedin.com/in/virginie-vincent-9462a716/,Entrepreneure | Part-time CFO pour Start-ups & Scale-ups | Fondatrice de WiAdvise | Finance stratégique & humaine,Paris et périphérie
Adrien Lévy Pierre Tabbagh Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/adrien-l%C3%A9vy-2939ba11/,Investisseur,Paris et périphérie
Nizar M'CHAREK Hugo Bentz Sébastien Leleu 13 autres relations que vous avez en commun,https://www.linkedin.com/in/nizar-m-charek-6620b519/,Founder CEO at EFCO FORBES 30u30 Europe 2019,"Paris, Île-de-France, France"
ERIC ALIMI Sébastien Leleu,https://www.linkedin.com/in/eric-alimi-410a0a11/,Chief Executive Officer @ KOMPOSITE,Paris et périphérie
Gautier Delabrousse-Mayoux 10 k abonnés Loïc Deffains Christofer Ciminelli 90 autres relations que vous avez en commun,https://www.linkedin.com/in/gautier-delabrousse-mayoux-73986717/,Co-fondateur & CEO @ Iroko - L’épargne immobilière réinventée,Paris et périphérie
Fabrice Lagréou Cyril Garbois Benjamin Lancar 12 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/fabricelagreou/,CEO at H. TAX PLANNERS,"Paris, Île-de-France, France"
Jean-David GUEDJ 3 k abonnés Dominique Seguin 🟢 Vendre facilement Emmanuel de Vauxmoret 3 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-david-guedj-5751061/,CEO ⎮ AWAKE Group 🌳 ⎮ We Are On a Mission 🚀 ⎮ Happy At Work 2025 🏆​,Paris et périphérie
Bertrand Religieux Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/bertrand-religieux-a738a510/,"Membre du Directoire chez IRDI Capital Investissement - Accompagner en fonds propres les projets des entreprises (start-up, PME et ETI) du grand sud-ouest","Montpellier, Occitanie, France"
David-Pierre Roblet Emmanuel Bismuth Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/david-pierre-roblet-33aa478/,Conseil repreneurs & Expert en financement des entreprises,Paris et périphérie
